order_date,daily_sales
1/15/2015 13:59,242.34
1/15/2015 14:20,588.33
1/15/2015 14:41,851.93
1/15/2015 15:02,899.92
1/15/2015 15:44,515.94
1/15/2015 16:05,954.41
1/15/2015 16:26,574.95
1/15/2015 17:08,331.87
1/15/2015 17:29,456.97
1/15/2015 17:50,807.44
1/15/2015 18:32,120.89
1/15/2015 19:35,622.52
1/15/2015 19:57,984.74
1/15/2015 1:22,640.7
1/15/2015 1:43,244.92
1/15/2015 20:18,617.97
1/15/2015 20:39,195.99
1/15/2015 21:00,229.16
1/15/2015 21:21,563.35
1/15/2015 21:42,227.96
1/15/2015 22:03,126.09
1/15/2015 22:24,499.37
1/15/2015 22:45,473.11
1/15/2015 23:06,677.96
1/15/2015 23:27,580.35
1/15/2015 23:48,351.74
1/15/2015 2:04,978.14
1/15/2015 2:46,508.88
1/15/2015 3:08,341.85
1/15/2015 3:29,739.93
1/15/2015 4:11,561.97
1/15/2015 4:32,561.0
1/15/2015 4:53,127.39
1/15/2015 5:35,823.92
1/15/2015 5:56,618.62
1/15/2015 6:17,145.44
1/15/2015 6:38,353.97
1/15/2015 6:59,664.06
1/15/2015 7:20,718.44
1/15/2015 7:41,479.98
1/15/2015 8:02,815.04
1/15/2015 8:23,634.48
1/15/2015 8:44,398.44
1/15/2015 9:05,231.46
1/15/2015 9:47,296.41
1/15/2016 0:20,92.96
1/15/2016 0:41,329.49
1/15/2016 10:09,575.89
1/15/2016 10:51,100.77
1/15/2016 11:12,398.94
1/15/2016 11:33,99.96
1/15/2016 11:54,856.13
1/15/2016 12:15,982.94
1/15/2016 12:57,714.44
1/15/2016 13:39,959.32
1/15/2016 14:00,196.31
1/15/2016 14:42,339.98
1/15/2016 15:03,923.32
1/15/2016 15:45,711.96
1/15/2016 16:27,583.98
1/15/2016 17:09,124.16
1/15/2016 17:30,646.93
1/15/2016 17:51,729.66
1/15/2016 18:12,514.14
1/15/2016 18:33,782.74
1/15/2016 18:54,930.61
1/15/2016 19:15,633.93
1/15/2016 19:36,292.79
1/15/2016 19:57,49.5
1/15/2016 1:02,735.56
1/15/2016 1:23,355.29
1/15/2016 1:44,531.83
1/15/2016 20:18,502.37
1/15/2016 20:39,197.99
1/15/2016 21:00,978.89
1/15/2016 21:21,305.37
1/15/2016 21:43,562.76
1/15/2016 22:04,1030.61
1/15/2016 23:07,295.93
1/15/2016 23:49,323.31
1/15/2016 2:05,540.33
1/15/2016 2:26,180.88
1/15/2016 2:47,486.48
1/15/2016 3:29,875.79
1/15/2016 3:50,472.97
1/15/2016 4:32,841.45
1/15/2016 5:15,553.37
1/15/2016 5:36,668.66
1/15/2016 5:57,191.96
1/15/2016 6:18,117.58
1/15/2016 6:39,383.98
1/15/2016 7:00,779.9
1/15/2016 7:42,124.79
1/15/2016 8:03,248.96
1/15/2016 8:24,407.24
1/15/2016 8:45,1288.34
1/15/2016 9:06,48.5
1/15/2016 9:27,755.1
1/15/2016 9:48,877.93
1/15/2017 0:11,668.42
1/15/2017 0:32,475.99
1/15/2017 0:53,678.23
1/15/2017 10:20,877.93
1/15/2017 10:41,144.0
1/15/2017 11:02,327.35
1/15/2017 11:23,477.93
1/15/2017 11:44,267.98
1/15/2017 12:05,52.0
1/15/2017 12:26,145.5
1/15/2017 12:47,822.52
1/15/2017 13:08,594.53
1/15/2017 13:29,480.18
1/15/2017 13:50,189.99
1/15/2017 14:11,851.98
1/15/2017 14:32,245.96
1/15/2017 15:35,731.8
1/15/2017 16:18,292.94
1/15/2017 16:39,934.94
1/15/2017 17:21,377.98
1/15/2017 17:42,191.99
1/15/2017 18:03,74.97
1/15/2017 18:24,251.58
1/15/2017 18:45,110.98
1/15/2017 19:27,484.97
1/15/2017 1:14,746.33
1/15/2017 1:35,283.08
1/15/2017 20:09,397.98
1/15/2017 20:30,492.97
1/15/2017 20:51,367.44
1/15/2017 21:12,399.96
1/15/2017 21:33,502.97
1/15/2017 21:54,599.52
1/15/2017 22:15,248.19
1/15/2017 22:36,794.83
1/15/2017 22:57,227.5
1/15/2017 23:18,455.66
1/15/2017 23:39,532.43
1/15/2017 2:59,487.65
1/15/2017 3:20,379.98
1/15/2017 3:41,230.36
1/15/2017 4:02,473.45
1/15/2017 4:23,413.89
1/15/2017 4:44,321.04
1/15/2017 5:05,619.26
1/15/2017 5:26,1164.07
1/15/2017 5:47,520.35
1/15/2017 6:08,708.89
1/15/2017 6:50,122.84
1/15/2017 7:11,926.52
1/15/2017 7:32,963.42
1/15/2017 8:14,779.69
1/15/2017 8:35,257.46
1/15/2017 8:56,516.24
1/15/2017 9:17,1046.14
1/15/2017 9:38,951.89
1/15/2018 0:11,11.54
1/15/2018 0:32,8.66
1/15/2018 0:53,9.23
1/15/2018 10:00,10.5
1/15/2018 10:21,10.73
1/15/2018 10:42,10.91
1/15/2018 11:03,10.96
1/15/2018 11:24,11.08
1/15/2018 11:45,11.19
1/15/2018 12:06,11.31
1/15/2018 12:27,11.42
1/15/2018 12:48,11.54
1/15/2018 13:09,8.66
1/15/2018 13:30,9.23
1/15/2018 13:51,9.46
1/15/2018 14:12,9.58
1/15/2018 14:33,9.69
1/15/2018 14:54,9.81
1/15/2018 15:15,10.04
1/15/2018 15:36,10.16
1/15/2018 15:57,10.39
1/15/2018 16:18,10.5
1/15/2018 16:39,10.73
1/15/2018 17:00,10.91
1/15/2018 17:21,10.96
1/15/2018 17:42,11.08
1/15/2018 18:03,11.19
1/15/2018 18:25,11.31
1/15/2018 18:46,11.42
1/15/2018 19:07,11.54
1/15/2018 19:28,8.66
1/15/2018 19:49,9.23
1/15/2018 1:15,9.46
1/15/2018 1:36,9.58
1/15/2018 1:57,9.69
1/15/2018 20:10,9.46
1/15/2018 20:31,9.58
1/15/2018 20:52,9.69
1/15/2018 21:13,9.81
1/15/2018 21:34,10.04
1/15/2018 21:55,10.16
1/15/2018 22:16,10.39
1/15/2018 22:37,10.5
1/15/2018 22:58,10.73
1/15/2018 23:19,10.91
1/15/2018 23:40,10.96
1/15/2018 2:18,9.81
1/15/2018 2:39,10.04
1/15/2018 3:00,10.16
1/15/2018 3:21,10.39
1/15/2018 3:42,10.5
1/15/2018 4:03,10.73
1/15/2018 4:24,10.91
1/15/2018 4:45,10.96
1/15/2018 5:06,11.08
1/15/2018 5:27,11.19
1/15/2018 5:48,11.31
1/15/2018 6:09,11.42
1/15/2018 6:30,11.54
1/15/2018 6:51,8.66
1/15/2018 7:12,9.23
1/15/2018 7:33,9.46
1/15/2018 7:54,9.58
1/15/2018 8:15,9.69
1/15/2018 8:36,9.81
1/15/2018 8:57,10.04
1/15/2018 9:18,10.16
1/15/2018 9:39,10.39
1/16/2015 0:09,291.51
1/16/2015 0:30,454.76
1/16/2015 0:51,521.58
1/16/2015 10:18,733.42
1/16/2015 10:39,612.37
1/16/2015 11:00,911.97
1/16/2015 11:21,821.29
1/16/2015 11:42,208.76
1/16/2015 12:03,1122.03
1/16/2015 12:46,438.89
1/16/2015 13:07,739.87
1/16/2015 13:28,165.98
1/16/2015 13:49,568.66
1/16/2015 14:10,611.87
1/16/2015 14:52,283.44
1/16/2015 15:13,103.99
1/16/2015 15:55,193.5
1/16/2015 16:37,194.14
1/16/2015 16:58,89.99
1/16/2015 17:19,116.38
1/16/2015 17:40,582.01
1/16/2015 18:01,724.92
1/16/2015 18:22,851.22
1/16/2015 18:43,349.27
1/16/2015 19:04,480.75
1/16/2015 19:25,87.0
1/16/2015 19:46,519.96
1/16/2015 1:33,461.22
1/16/2015 20:07,932.27
1/16/2015 20:28,298.9
1/16/2015 20:49,226.67
1/16/2015 21:10,838.8
1/16/2015 21:31,1092.01
1/16/2015 21:52,663.54
1/16/2015 22:13,460.9
1/16/2015 22:34,462.9
1/16/2015 22:55,193.99
1/16/2015 23:16,508.84
1/16/2015 23:37,1080.91
1/16/2015 23:58,223.5
1/16/2015 2:15,887.96
1/16/2015 2:57,851.87
1/16/2015 3:18,239.98
1/16/2015 3:39,245.98
1/16/2015 4:00,326.65
1/16/2015 4:21,608.04
1/16/2015 4:42,503.75
1/16/2015 5:24,677.38
1/16/2015 5:45,1055.69
1/16/2015 6:27,487.63
1/16/2015 7:09,439.68
1/16/2015 7:30,215.99
1/16/2015 7:51,116.99
1/16/2015 8:12,524.0
1/16/2015 8:33,819.93
1/16/2015 8:54,251.98
1/16/2015 9:36,48.5
1/16/2015 9:57,646.62
1/16/2016 0:10,50.99
1/16/2016 0:31,735.9
1/16/2016 0:52,351.94
1/16/2016 10:19,472.45
1/16/2016 10:40,365.11
1/16/2016 11:01,661.46
1/16/2016 11:22,591.43
1/16/2016 11:43,980.25
1/16/2016 12:04,744.23
1/16/2016 13:07,409.57
1/16/2016 13:28,551.97
1/16/2016 13:49,888.47
1/16/2016 14:10,508.46
1/16/2016 14:53,502.88
1/16/2016 15:14,1414.92
1/16/2016 15:35,661.21
1/16/2016 15:56,673.27
1/16/2016 16:38,543.74
1/16/2016 17:41,904.74
1/16/2016 18:02,295.48
1/16/2016 18:23,293.98
1/16/2016 18:44,655.34
1/16/2016 19:05,806.7
1/16/2016 19:26,791.83
1/16/2016 1:13,52.19
1/16/2016 1:34,867.64
1/16/2016 1:55,306.44
1/16/2016 20:08,247.4
1/16/2016 20:29,846.86
1/16/2016 20:50,536.74
1/16/2016 21:11,824.22
1/16/2016 21:32,624.15
1/16/2016 21:53,1060.55
1/16/2016 22:14,1262.4
1/16/2016 22:35,696.5
1/16/2016 23:17,324.67
1/16/2016 23:38,398.33
1/16/2016 23:59,1058.87
1/16/2016 2:16,855.71
1/16/2016 2:37,708.9
1/16/2016 2:58,193.98
1/16/2016 3:40,660.96
1/16/2016 4:01,370.57
1/16/2016 4:43,1078.81
1/16/2016 5:04,914.99
1/16/2016 5:46,277.5
1/16/2016 6:07,856.51
1/16/2016 6:28,944.89
1/16/2016 6:49,930.99
1/16/2016 7:10,651.94
1/16/2016 7:31,375.35
1/16/2016 8:13,268.98
1/16/2016 8:34,1318.47
1/16/2016 8:55,37.5
1/16/2016 9:16,926.22
1/16/2016 9:37,728.61
1/16/2016 9:58,884.7
1/16/2017 0:00,550.45
1/16/2017 0:21,574.96
1/16/2017 0:42,676.54
1/16/2017 10:31,731.33
1/16/2017 11:13,244.87
1/16/2017 11:34,37.5
1/16/2017 11:55,476.97
1/16/2017 12:16,75.0
1/16/2017 12:37,630.25
1/16/2017 12:58,482.93
1/16/2017 13:19,804.9
1/16/2017 13:40,1078.07
1/16/2017 14:01,469.91
1/16/2017 14:22,864.43
1/16/2017 14:43,630.87
1/16/2017 15:25,915.56
1/16/2017 15:46,199.17
1/16/2017 16:07,888.47
1/16/2017 16:28,325.15
1/16/2017 17:31,344.95
1/16/2017 17:52,115.16
1/16/2017 18:13,243.55
1/16/2017 18:34,665.74
1/16/2017 18:55,103.99
1/16/2017 19:16,47.23
1/16/2017 19:37,714.11
1/16/2017 19:58,236.25
1/16/2017 1:03,597.41
1/16/2017 1:24,717.99
1/16/2017 1:45,704.34
1/16/2017 20:19,875.1
1/16/2017 20:40,876.79
1/16/2017 21:01,991.9
1/16/2017 21:22,119.97
1/16/2017 21:43,431.49
1/16/2017 22:04,356.76
1/16/2017 22:25,293.98
1/16/2017 23:28,464.1
1/16/2017 2:06,167.99
1/16/2017 2:27,568.73
1/16/2017 2:48,500.77
1/16/2017 3:09,876.72
1/16/2017 3:30,147.58
1/16/2017 3:51,801.94
1/16/2017 4:12,266.37
1/16/2017 4:33,672.59
1/16/2017 4:54,1025.11
1/16/2017 5:15,1403.36
1/16/2017 5:36,351.98
1/16/2017 5:57,373.97
1/16/2017 6:18,956.39
1/16/2017 7:00,915.47
1/16/2017 7:21,735.96
1/16/2017 7:42,455.21
1/16/2017 8:03,59.99
1/16/2017 8:24,700.09
1/16/2017 8:45,561.43
1/16/2017 9:06,278.95
1/16/2017 9:28,302.1
1/16/2017 9:49,654.96
1/16/2018 0:01,11.08
1/16/2018 0:22,11.19
1/16/2018 0:43,11.31
1/16/2018 10:10,10.04
1/16/2018 10:31,10.16
1/16/2018 10:52,10.39
1/16/2018 11:14,10.5
1/16/2018 11:35,10.73
1/16/2018 11:56,10.91
1/16/2018 12:17,10.96
1/16/2018 12:38,11.08
1/16/2018 12:59,11.19
1/16/2018 13:20,11.31
1/16/2018 13:41,11.42
1/16/2018 14:02,11.54
1/16/2018 14:23,8.66
1/16/2018 14:44,9.23
1/16/2018 15:05,9.46
1/16/2018 15:26,9.58
1/16/2018 15:47,9.69
1/16/2018 16:08,9.81
1/16/2018 16:29,10.04
1/16/2018 16:50,10.16
1/16/2018 17:11,10.39
1/16/2018 17:32,10.5
1/16/2018 17:53,10.73
1/16/2018 18:14,10.91
1/16/2018 18:35,10.96
1/16/2018 18:56,11.08
1/16/2018 19:17,11.19
1/16/2018 19:38,11.31
1/16/2018 19:59,11.42
1/16/2018 1:04,11.42
1/16/2018 1:25,11.54
1/16/2018 1:46,8.66
1/16/2018 20:20,11.54
1/16/2018 20:41,8.66
1/16/2018 21:02,9.23
1/16/2018 21:23,9.46
1/16/2018 21:44,9.58
1/16/2018 22:05,9.69
1/16/2018 22:26,9.81
1/16/2018 22:47,10.04
1/16/2018 23:08,10.16
1/16/2018 23:29,10.39
1/16/2018 23:50,10.5
1/16/2018 2:07,9.23
1/16/2018 2:28,9.46
1/16/2018 2:49,9.58
1/16/2018 3:10,9.69
1/16/2018 3:31,9.81
1/16/2018 3:52,10.04
1/16/2018 4:13,10.16
1/16/2018 4:34,10.39
1/16/2018 4:55,10.5
1/16/2018 5:16,10.73
1/16/2018 5:37,10.91
1/16/2018 5:58,10.96
1/16/2018 6:19,11.08
1/16/2018 6:40,11.19
1/16/2018 7:01,11.31
1/16/2018 7:22,11.42
1/16/2018 7:43,11.54
1/16/2018 8:04,8.66
1/16/2018 8:25,9.23
1/16/2018 8:46,9.46
1/16/2018 9:07,9.58
1/16/2018 9:28,9.69
1/16/2018 9:49,9.81
1/17/2015 0:19,775.12
1/17/2015 0:40,458.59
1/17/2015 10:29,192.0
1/17/2015 10:50,579.95
1/17/2015 11:11,199.5
1/17/2015 11:32,872.94
1/17/2015 11:53,698.17
1/17/2015 12:14,519.4
1/17/2015 12:35,541.33
1/17/2015 12:56,358.13
1/17/2015 13:17,539.44
1/17/2015 13:59,94.96
1/17/2015 14:20,1091.16
1/17/2015 14:41,290.78
1/17/2015 15:44,698.91
1/17/2015 16:05,322.86
1/17/2015 16:47,270.37
1/17/2015 17:08,479.88
1/17/2015 17:29,504.66
1/17/2015 18:11,498.45
1/17/2015 18:32,691.45
1/17/2015 18:53,115.17
1/17/2015 19:14,248.98
1/17/2015 19:35,95.96
1/17/2015 19:56,904.86
1/17/2015 1:01,90.96
1/17/2015 1:43,461.98
1/17/2015 20:38,349.47
1/17/2015 20:59,1046.37
1/17/2015 21:20,276.95
1/17/2015 21:41,115.0
1/17/2015 22:02,818.04
1/17/2015 22:23,930.64
1/17/2015 22:45,462.68
1/17/2015 23:06,452.6
1/17/2015 23:48,546.64
1/17/2015 2:04,213.4
1/17/2015 2:25,575.97
1/17/2015 2:46,792.49
1/17/2015 3:07,254.75
1/17/2015 3:28,150.47
1/17/2015 3:49,27.19
1/17/2015 4:10,72.78
1/17/2015 4:31,1029.81
1/17/2015 4:52,1188.89
1/17/2015 5:13,704.85
1/17/2015 5:56,243.88
1/17/2015 6:38,466.93
1/17/2015 6:59,94.46
1/17/2015 7:20,344.35
1/17/2015 7:41,147.0
1/17/2015 8:02,667.35
1/17/2015 8:23,348.96
1/17/2015 8:44,1507.89
1/17/2015 9:05,608.48
1/17/2015 9:26,75.58
1/17/2015 9:47,399.98
1/17/2016 0:20,411.97
1/17/2016 0:41,205.98
1/17/2016 10:09,959.47
1/17/2016 10:30,497.48
1/17/2016 11:12,773.32
1/17/2016 11:33,377.96
1/17/2016 11:54,484.92
1/17/2016 12:15,480.53
1/17/2016 12:36,923.77
1/17/2016 12:57,647.46
1/17/2016 13:18,107.98
1/17/2016 13:39,165.93
1/17/2016 14:00,408.47
1/17/2016 14:21,596.89
1/17/2016 14:42,694.38
1/17/2016 15:03,728.49
1/17/2016 15:24,369.56
1/17/2016 15:45,276.8
1/17/2016 16:06,252.37
1/17/2016 16:27,967.38
1/17/2016 16:48,12.59
1/17/2016 17:09,1127.88
1/17/2016 17:30,513.27
1/17/2016 17:51,87.0
1/17/2016 18:12,290.98
1/17/2016 18:33,42.5
1/17/2016 19:15,802.66
1/17/2016 19:36,149.99
1/17/2016 1:02,473.74
1/17/2016 1:23,882.5
1/17/2016 1:44,791.95
1/17/2016 20:18,576.24
1/17/2016 20:39,1311.86
1/17/2016 21:00,173.93
1/17/2016 21:42,329.98
1/17/2016 22:03,63.98
1/17/2016 22:24,1254.62
1/17/2016 22:45,267.49
1/17/2016 23:06,793.01
1/17/2016 23:27,567.95
1/17/2016 23:48,143.94
1/17/2016 2:05,656.01
1/17/2016 2:26,410.45
1/17/2016 3:08,258.99
1/17/2016 3:29,888.46
1/17/2016 3:50,163.98
1/17/2016 4:11,544.32
1/17/2016 4:32,421.95
1/17/2016 4:53,619.98
1/17/2016 5:14,1107.9
1/17/2016 5:35,684.03
1/17/2016 5:56,339.98
1/17/2016 6:17,282.36
1/17/2016 6:59,113.09
1/17/2016 7:42,207.98
1/17/2016 8:03,47.31
1/17/2016 8:24,521.81
1/17/2016 8:45,535.17
1/17/2016 9:27,297.53
1/17/2016 9:48,557.93
1/17/2017 0:10,296.98
1/17/2017 0:31,631.87
1/17/2017 0:52,448.82
1/17/2017 10:20,284.95
1/17/2017 10:41,1387.91
1/17/2017 11:02,58.08
1/17/2017 12:05,568.93
1/17/2017 12:26,566.78
1/17/2017 12:47,164.84
1/17/2017 13:08,491.26
1/17/2017 13:50,779.4
1/17/2017 14:11,771.96
1/17/2017 14:32,124.5
1/17/2017 15:14,42.5
1/17/2017 15:35,254.07
1/17/2017 15:56,886.91
1/17/2017 16:17,1203.28
1/17/2017 16:59,665.15
1/17/2017 17:20,1207.85
1/17/2017 17:41,461.31
1/17/2017 18:02,256.08
1/17/2017 18:23,621.91
1/17/2017 18:44,847.53
1/17/2017 19:05,127.5
1/17/2017 19:27,1083.87
1/17/2017 19:48,105.58
1/17/2017 1:13,170.04
1/17/2017 1:34,446.47
1/17/2017 1:55,1103.68
1/17/2017 20:09,199.92
1/17/2017 20:30,520.16
1/17/2017 20:51,671.84
1/17/2017 21:54,633.47
1/17/2017 22:15,372.98
1/17/2017 22:36,946.9
1/17/2017 22:57,409.13
1/17/2017 23:39,362.32
1/17/2017 2:17,224.99
1/17/2017 2:59,783.95
1/17/2017 3:20,623.43
1/17/2017 3:41,503.99
1/17/2017 4:02,439.98
1/17/2017 4:23,418.45
1/17/2017 5:26,1156.28
1/17/2017 5:47,1063.01
1/17/2017 6:08,422.2
1/17/2017 6:29,833.44
1/17/2017 6:50,472.76
1/17/2017 7:11,422.93
1/17/2017 8:14,532.43
1/17/2017 8:35,252.24
1/17/2017 9:17,399.89
1/17/2018 0:11,10.73
1/17/2018 0:32,10.91
1/17/2018 0:53,10.96
1/17/2018 10:00,9.46
1/17/2018 10:21,9.58
1/17/2018 10:42,9.69
1/17/2018 11:03,9.81
1/17/2018 11:24,10.04
1/17/2018 11:45,10.16
1/17/2018 12:06,10.39
1/17/2018 12:27,10.5
1/17/2018 12:48,10.73
1/17/2018 13:09,36.97
1/17/2018 13:30,37.56
1/17/2018 13:51,37.76
1/17/2018 14:12,38.16
1/17/2018 14:33,38.56
1/17/2018 14:54,38.96
1/17/2018 15:15,39.35
1/17/2018 15:36,39.75
1/17/2018 15:57,29.81
1/17/2018 16:18,31.8
1/17/2018 16:39,32.6
1/17/2018 17:00,32.99
1/17/2018 17:21,33.39
1/17/2018 17:42,33.79
1/17/2018 18:03,34.58
1/17/2018 18:24,34.98
1/17/2018 18:45,35.78
1/17/2018 19:06,36.17
1/17/2018 19:27,36.97
1/17/2018 19:48,37.56
1/17/2018 1:14,11.08
1/17/2018 1:35,11.19
1/17/2018 1:56,11.31
1/17/2018 20:09,37.76
1/17/2018 20:30,38.16
1/17/2018 20:51,38.56
1/17/2018 21:13,38.96
1/17/2018 21:34,39.35
1/17/2018 21:55,39.75
1/17/2018 22:16,29.81
1/17/2018 22:37,31.8
1/17/2018 22:58,32.6
1/17/2018 23:19,32.99
1/17/2018 23:40,33.39
1/17/2018 2:17,11.42
1/17/2018 2:38,11.54
1/17/2018 2:59,8.66
1/17/2018 3:20,9.23
1/17/2018 3:41,9.46
1/17/2018 4:03,9.58
1/17/2018 4:24,9.69
1/17/2018 4:45,9.81
1/17/2018 5:06,10.04
1/17/2018 5:27,10.16
1/17/2018 5:48,10.39
1/17/2018 6:09,10.5
1/17/2018 6:30,10.73
1/17/2018 6:51,10.91
1/17/2018 7:12,10.96
1/17/2018 7:33,11.08
1/17/2018 7:54,11.19
1/17/2018 8:15,11.31
1/17/2018 8:36,11.42
1/17/2018 8:57,11.54
1/17/2018 9:18,8.66
1/17/2018 9:39,9.23
1/18/2015 0:09,772.32
1/18/2015 0:30,839.33
1/18/2015 10:18,440.67
1/18/2015 10:39,530.45
1/18/2015 11:00,237.97
1/18/2015 11:21,798.2
1/18/2015 11:42,512.93
1/18/2015 12:03,584.95
1/18/2015 12:45,987.46
1/18/2015 13:06,575.11
1/18/2015 13:27,111.58
1/18/2015 13:48,732.55
1/18/2015 14:30,323.98
1/18/2015 14:51,705.75
1/18/2015 15:12,211.16
1/18/2015 15:34,624.93
1/18/2015 15:55,322.98
1/18/2015 16:16,1111.94
1/18/2015 16:37,408.44
1/18/2015 17:19,95.98
1/18/2015 17:40,507.25
1/18/2015 18:01,899.65
1/18/2015 18:22,531.64
1/18/2015 18:43,622.97
1/18/2015 19:04,350.61
1/18/2015 19:46,285.95
1/18/2015 1:12,491.24
1/18/2015 1:33,672.85
1/18/2015 20:07,801.39
1/18/2015 21:10,372.53
1/18/2015 21:31,232.5
1/18/2015 22:13,305.56
1/18/2015 22:34,881.21
1/18/2015 22:55,847.5
1/18/2015 23:16,782.77
1/18/2015 23:37,199.45
1/18/2015 23:58,267.16
1/18/2015 2:15,1180.27
1/18/2015 2:36,598.77
1/18/2015 2:57,981.31
1/18/2015 3:18,1048.86
1/18/2015 4:21,237.54
1/18/2015 4:42,95.0
1/18/2015 5:24,653.17
1/18/2015 5:45,718.88
1/18/2015 6:06,663.89
1/18/2015 6:27,1460.91
1/18/2015 7:09,921.31
1/18/2015 7:30,567.66
1/18/2015 7:51,207.81
1/18/2015 8:12,348.21
1/18/2015 8:54,859.35
1/18/2015 9:15,149.38
1/18/2015 9:57,943.92
1/18/2016 0:09,56.23
1/18/2016 0:31,999.95
1/18/2016 10:19,87.96
1/18/2016 10:40,433.14
1/18/2016 11:01,632.04
1/18/2016 11:22,334.95
1/18/2016 11:43,597.4
1/18/2016 12:04,948.79
1/18/2016 12:25,398.28
1/18/2016 13:07,395.97
1/18/2016 13:28,427.66
1/18/2016 13:49,646.12
1/18/2016 14:10,117.58
1/18/2016 14:52,369.03
1/18/2016 15:13,467.33
1/18/2016 15:34,360.84
1/18/2016 15:55,661.35
1/18/2016 16:16,770.63
1/18/2016 16:37,367.98
1/18/2016 17:20,804.73
1/18/2016 17:41,889.01
1/18/2016 18:23,445.94
1/18/2016 18:44,307.16
1/18/2016 19:05,788.07
1/18/2016 19:47,251.96
1/18/2016 1:34,729.94
1/18/2016 1:55,507.4
1/18/2016 20:08,817.41
1/18/2016 20:29,500.98
1/18/2016 20:50,441.96
1/18/2016 21:11,990.31
1/18/2016 21:53,263.99
1/18/2016 22:14,185.93
1/18/2016 22:35,660.82
1/18/2016 22:56,619.61
1/18/2016 23:17,993.85
1/18/2016 23:38,570.14
1/18/2016 23:59,782.45
1/18/2016 2:16,45.48
1/18/2016 2:58,457.34
1/18/2016 3:19,349.42
1/18/2016 3:40,812.14
1/18/2016 4:01,696.03
1/18/2016 4:22,660.74
1/18/2016 4:43,425.35
1/18/2016 5:25,400.92
1/18/2016 5:46,65.58
1/18/2016 6:28,819.12
1/18/2016 6:49,201.57
1/18/2016 7:10,181.99
1/18/2016 7:31,408.94
1/18/2016 8:13,923.66
1/18/2016 8:34,1175.84
1/18/2016 9:16,170.07
1/18/2016 9:37,619.7
1/18/2017 0:00,953.43
1/18/2017 0:21,1147.91
1/18/2017 0:42,339.98
1/18/2017 10:09,167.93
1/18/2017 10:30,298.98
1/18/2017 10:51,520.78
1/18/2017 11:12,946.09
1/18/2017 11:33,877.0
1/18/2017 11:54,675.44
1/18/2017 12:16,1377.83
1/18/2017 12:37,810.34
1/18/2017 12:58,179.93
1/18/2017 13:19,1119.64
1/18/2017 13:40,97.62
1/18/2017 14:01,414.49
1/18/2017 14:43,383.85
1/18/2017 15:04,567.22
1/18/2017 15:46,911.66
1/18/2017 16:07,710.41
1/18/2017 16:28,834.83
1/18/2017 16:49,245.98
1/18/2017 17:10,728.53
1/18/2017 17:31,1055.66
1/18/2017 17:52,54.59
1/18/2017 18:13,142.5
1/18/2017 18:34,647.12
1/18/2017 18:55,55.79
1/18/2017 19:16,774.83
1/18/2017 19:37,582.5
1/18/2017 19:58,1005.88
1/18/2017 1:24,348.13
1/18/2017 1:45,654.89
1/18/2017 20:40,606.75
1/18/2017 21:01,754.57
1/18/2017 21:22,482.61
1/18/2017 22:04,895.97
1/18/2017 22:25,128.69
1/18/2017 22:46,1034.05
1/18/2017 23:07,315.92
1/18/2017 23:28,389.33
1/18/2017 2:06,602.95
1/18/2017 2:27,753.31
1/18/2017 2:48,287.98
1/18/2017 3:09,226.76
1/18/2017 3:30,566.32
1/18/2017 3:51,244.17
1/18/2017 4:12,266.35
1/18/2017 4:33,480.82
1/18/2017 4:54,724.87
1/18/2017 5:15,891.93
1/18/2017 5:36,639.12
1/18/2017 5:57,301.94
1/18/2017 6:18,50.99
1/18/2017 7:21,1125.96
1/18/2017 7:42,675.54
1/18/2017 8:24,798.85
1/18/2017 8:45,474.38
1/18/2017 9:06,584.91
1/18/2017 9:27,347.92
1/18/2017 9:48,185.99
1/18/2018 0:01,33.79
1/18/2018 0:22,34.58
1/18/2018 0:43,34.98
1/18/2018 10:10,39.35
1/18/2018 10:31,39.75
1/18/2018 10:52,29.81
1/18/2018 11:13,31.8
1/18/2018 11:34,32.6
1/18/2018 11:55,32.99
1/18/2018 12:16,33.39
1/18/2018 12:37,33.79
1/18/2018 12:58,34.58
1/18/2018 13:19,34.98
1/18/2018 13:40,35.78
1/18/2018 14:02,36.17
1/18/2018 14:23,36.97
1/18/2018 14:44,37.56
1/18/2018 15:05,37.76
1/18/2018 15:26,38.16
1/18/2018 15:47,38.56
1/18/2018 16:08,38.96
1/18/2018 16:29,39.35
1/18/2018 16:50,39.75
1/18/2018 17:11,29.81
1/18/2018 17:32,31.8
1/18/2018 17:53,32.6
1/18/2018 18:14,32.99
1/18/2018 18:35,33.39
1/18/2018 18:56,33.79
1/18/2018 19:17,34.58
1/18/2018 19:38,34.98
1/18/2018 19:59,35.78
1/18/2018 1:04,35.78
1/18/2018 1:25,36.17
1/18/2018 1:46,36.97
1/18/2018 20:20,36.17
1/18/2018 20:41,36.97
1/18/2018 21:02,37.56
1/18/2018 21:23,37.76
1/18/2018 21:44,38.16
1/18/2018 22:05,38.56
1/18/2018 22:26,38.96
1/18/2018 22:47,39.35
1/18/2018 23:08,39.75
1/18/2018 23:29,29.81
1/18/2018 23:50,31.8
1/18/2018 2:07,37.56
1/18/2018 2:28,37.76
1/18/2018 2:49,38.16
1/18/2018 3:10,38.56
1/18/2018 3:31,38.96
1/18/2018 3:52,39.35
1/18/2018 4:13,39.75
1/18/2018 4:34,29.81
1/18/2018 4:55,31.8
1/18/2018 5:16,32.6
